Recall,Precision,Threshold
1.0,0.49610983981693363,0.1549891233444214
1.0,0.49633699633699635,0.15790678560733795
1.0,0.49656436097114065,0.1590033918619156
1.0,0.49679193400549954,0.1592317521572113
0.9990774907749077,0.4965612104539202,0.16018518805503845
0.9990774907749077,0.49678899082568806,0.16085833311080933
0.9990774907749077,0.49701698026617713,0.16093076765537262
0.9990774907749077,0.4972451790633609,0.1612776517868042
0.9990774907749077,0.49747358750574183,0.1614500880241394
0.9990774907749077,0.4977022058823529,0.16157646477222443
0.9990774907749077,0.4979310344827586,0.16242074966430664
0.9990774907749077,0.4981600735970561,0.16295930743217468
0.9990774907749077,0.49838932351587667,0.16418634355068207
0.9990774907749077,0.4986187845303867,0.16443827748298645
0.9981549815498155,0.49838783970520495,0.16535478830337524
0.9981549815498155,0.4986175115207373,0.16546742618083954
0.9981549815498155,0.4988473951129553,0.16546760499477386
0.9981549815498155,0.49907749077490776,0.1659199297428131
0.9981549815498155,0.4993077988001846,0.16625288128852844
0.9981549815498155,0.4995383194829178,0.1663019061088562
0.9972324723247232,0.49930715935334874,0.16650734841823578
0.9972324723247232,0.49953789279112754,0.16665902733802795
0.9972324723247232,0.49976883957466484,0.16669003665447235
0.9972324723247232,0.5,0.16677998006343842
0.9972324723247232,0.5002313743637204,0.1669933944940567
0.9972324723247232,0.500462962962963,0.16713401675224304
0.996309963099631,0.5002315886984715,0.16758222877979279
0.996309963099631,0.5004633920296571,0.16759037971496582
0.996309963099631,0.5006954102920723,0.1676117181777954
0.996309963099631,0.5009276437847866,0.16782508790493011
0.9944649446494465,0.500464252553389,0.16793912649154663
0.9935424354243543,0.5002322340919647,0.16824747622013092
0.9935424354243543,0.5009302325581395,0.16830237209796906
0.9935424354243543,0.5011633317822243,0.16837535798549652
0.9935424354243543,0.5013966480446927,0.1685209721326828
0.9935424354243543,0.5016301816488123,0.16859667003154755
0.9935424354243543,0.5020979020979021,0.16876202821731567
0.9935424354243543,0.5023320895522388,0.16881266236305237
0.9935424354243543,0.5025664955669622,0.1688845157623291
0.9935424354243543,0.5030359645025689,0.16894403100013733
0.9935424354243543,0.5032710280373832,0.16894452273845673
0.9935424354243543,0.5035063113604488,0.16901975870132446
0.9935424354243543,0.5037418147801683,0.16937457025051117
0.9935424354243543,0.5039775386055217,0.16951586306095123
0.9935424354243543,0.5042134831460674,0.1695765107870102
0.9935424354243543,0.5044496487119438,0.16958262026309967
0.9935424354243543,0.5046860356138707,0.16965679824352264
0.9935424354243543,0.5049226441631505,0.16965878009796143
0.9935424354243543,0.5051594746716698,0.16966219246387482
0.992619926199262,0.5049272641952135,0.16973793506622314
0.992619926199262,0.5051643192488263,0.16979454457759857
0.992619926199262,0.5054015969938939,0.17002835869789124
0.992619926199262,0.5056390977443609,0.17027102410793304
0.992619926199262,0.5058768218147626,0.17045095562934875
0.992619926199262,0.5061147695202258,0.17085450887680054
0.992619926199262,0.5063529411764706,0.1710527390241623
0.992619926199262,0.5065913370998116,0.17106278240680695
0.992619926199262,0.5068299576071597,0.17138300836086273
0.992619926199262,0.5070688030160226,0.17139354348182678
0.992619926199262,0.5073078736445074,0.17154325544834137
0.992619926199262,0.5075471698113208,0.17191892862319946
0.992619926199262,0.5077866918357716,0.17196042835712433
0.992619926199262,0.5087470449172576,0.17198869585990906
0.992619926199262,0.5089877010406811,0.17230546474456787
0.992619926199262,0.5092285849503077,0.1724175363779068
0.992619926199262,0.509469696969697,0.17244026064872742
0.992619926199262,0.5097110374230223,0.17244194447994232
0.9916974169741697,0.5111745126010461,0.17263935506343842
0.9916974169741697,0.5116611137553546,0.1728142946958542
0.9916974169741697,0.5119047619047619,0.1728600412607193
0.9916974169741697,0.5123927550047664,0.17299188673496246
0.9907749077490775,0.5121602288984263,0.17311039566993713
0.9907749077490775,0.5124045801526718,0.1734342873096466
0.9907749077490775,0.5126491646778043,0.17345544695854187
0.9907749077490775,0.5128939828080229,0.17369453608989716
0.9907749077490775,0.5131390348781654,0.1737707406282425
0.9907749077490775,0.5133843212237094,0.17392843961715698
0.9907749077490775,0.5138755980861244,0.17401134967803955
0.9907749077490775,0.5141215892771661,0.17434163391590118
0.9907749077490775,0.514367816091954,0.17441034317016602
0.9907749077490775,0.5146142788691902,0.17443007230758667
0.9907749077490775,0.5148609779482263,0.17472946643829346
0.9907749077490775,0.5151079136690647,0.17474180459976196
0.9907749077490775,0.5153550863723608,0.17485778033733368
0.9907749077490775,0.515850144092219,0.1748582273721695
0.9907749077490775,0.5160980297933686,0.17488409578800201
0.9907749077490775,0.5163461538461539,0.17489422857761383
0.9907749077490775,0.5170919595570534,0.17509542405605316
0.9907749077490775,0.5173410404624278,0.17522653937339783
0.9907749077490775,0.5178399228543876,0.175917848944664
0.9907749077490775,0.5183397683397684,0.17595410346984863
0.9907749077490775,0.5185900531144375,0.17609217762947083
0.9907749077490775,0.518840579710145,0.1763550341129303
0.9907749077490775,0.5190913484775254,0.1765792816877365
0.9898523985239852,0.5188588007736944,0.17670421302318573
0.9898523985239852,0.5191098209966134,0.17674389481544495
0.9898523985239852,0.5193610842207164,0.1767636239528656
0.988929889298893,0.5191283292978208,0.17682893574237823
0.988929889298893,0.5193798449612403,0.1770038902759552
0.9880073800738007,0.5191468734852157,0.17703165113925934
0.9870848708487084,0.518913676042677,0.1770593822002411
0.9870848708487084,0.5191654536632703,0.17710135877132416
0.9870848708487084,0.5194174757281553,0.17753197252750397
0.9870848708487084,0.5204280155642024,0.17756225168704987
0.9870848708487084,0.5206812652068127,0.17762921750545502
0.9861623616236163,0.5204479065238559,0.17776411771774292
0.9861623616236163,0.5207014125669751,0.17778965830802917
0.9861623616236163,0.5209551656920078,0.17793111503124237
0.9861623616236163,0.5212091662603608,0.1780184507369995
0.9861623616236163,0.5214634146341464,0.17847542464733124
0.9861623616236163,0.5217179111761835,0.17855320870876312
0.9861623616236163,0.52197265625,0.17886638641357422
0.9861623616236163,0.5222276502198339,0.17907609045505524
0.9861623616236163,0.5224828934506354,0.17933028936386108
0.9861623616236163,0.5227383863080685,0.17940908670425415
0.9861623616236163,0.5229941291585127,0.17954596877098083
0.9861623616236163,0.5232501223690651,0.17956757545471191
0.9861623616236163,0.5237628613424792,0.17996542155742645
0.9861623616236163,0.5240196078431373,0.17998018860816956
0.9861623616236163,0.5242766061794998,0.18009966611862183
0.9861623616236163,0.5245338567222767,0.18102006614208221
0.9861623616236163,0.5247913598429063,0.18110617995262146
0.9861623616236163,0.5253071253071253,0.18124927580356598
0.985239852398524,0.5253320216428923,0.18138596415519714
0.985239852398524,0.5255905511811023,0.18182997405529022
0.985239852398524,0.5258493353028065,0.1819678544998169
0.985239852398524,0.5261083743842364,0.1820145696401596
0.985239852398524,0.5263676688023657,0.1821923851966858
0.985239852398524,0.5266272189349113,0.18241451680660248
0.985239852398524,0.5268870251603355,0.18244552612304688
0.985239852398524,0.5276679841897233,0.18244600296020508
0.985239852398524,0.5279288185862581,0.18258464336395264
0.985239852398524,0.5281899109792285,0.18275265395641327
0.985239852398524,0.5284512617516082,0.18352364003658295
0.985239852398524,0.5287128712871287,0.18359439074993134
0.985239852398524,0.5289747399702823,0.18378320336341858
0.9843173431734318,0.5287413280475719,0.18419446051120758
0.9843173431734318,0.5290034705007437,0.18502090871334076
0.9843173431734318,0.529265873015873,0.18533506989479065
0.9843173431734318,0.5297914597815293,0.18538618087768555
0.9843173431734318,0.5300546448087432,0.18576747179031372
0.9843173431734318,0.5303180914512923,0.18581892549991608
0.9833948339483395,0.5300845350571854,0.18613116443157196
0.9833948339483395,0.5303482587064676,0.18637877702713013
0.9824723247232472,0.5301144848183176,0.18641729652881622
0.9824723247232472,0.5303784860557769,0.18658451735973358
0.9824723247232472,0.5306427503736921,0.18707677721977234
0.981549815498155,0.5304087736789631,0.18712592124938965
0.9806273062730627,0.5301745635910224,0.1872066855430603
0.9806273062730627,0.530439121756487,0.18780560791492462
0.9806273062730627,0.5307039440838742,0.18790744245052338
0.9806273062730627,0.5317658829414708,0.18828946352005005
0.9806273062730627,0.5320320320320321,0.18836161494255066
0.9806273062730627,0.5322984476715072,0.18884362280368805
0.9806273062730627,0.5328320802005012,0.18891336023807526
0.9806273062730627,0.533099297893681,0.1893736869096756
0.9806273062730627,0.5333667837431009,0.18940365314483643
0.9806273062730627,0.5336345381526104,0.1895039677619934
0.9806273062730627,0.5339025615268709,0.18957515060901642
0.9797047970479705,0.5336683417085427,0.1895827203989029
0.9797047970479705,0.5339366515837104,0.1900733858346939
0.9797047970479705,0.53420523138833,0.1902385801076889
0.977859778597786,0.5337361530715005,0.19061101973056793
0.9769372693726938,0.5335012594458438,0.1906154751777649
0.9769372693726938,0.5337701612903226,0.190848246216774
0.9769372693726938,0.5340393343419062,0.19145438075065613
0.9769372693726938,0.5343087790110999,0.19154898822307587
0.9760147601476015,0.5340737001514386,0.19159217178821564
0.9760147601476015,0.5343434343434343,0.19191452860832214
0.9760147601476015,0.5346134411318848,0.1919250190258026
0.9760147601476015,0.5348837209302325,0.1920747011899948
0.9760147601476015,0.5356962025316455,0.19239051640033722
