Recall,Precision,Threshold
1.0,0.49610983981693363,0.14848217368125916
1.0,0.49633699633699635,0.15338236093521118
1.0,0.49656436097114065,0.1571180820465088
1.0,0.49679193400549954,0.15761595964431763
0.9990774907749077,0.4965612104539202,0.1595243513584137
0.9990774907749077,0.49678899082568806,0.1597817987203598
0.9990774907749077,0.49701698026617713,0.16070039570331573
0.9990774907749077,0.4972451790633609,0.16082018613815308
0.9990774907749077,0.49747358750574183,0.16135640442371368
0.9990774907749077,0.4977022058823529,0.16172486543655396
0.9990774907749077,0.4979310344827586,0.16321633756160736
0.9990774907749077,0.4981600735970561,0.16436392068862915
0.9990774907749077,0.49838932351587667,0.16713596880435944
0.9990774907749077,0.4986187845303867,0.16769857704639435
0.9981549815498155,0.49838783970520495,0.16958282887935638
0.9981549815498155,0.4986175115207373,0.1697520911693573
0.9981549815498155,0.4988473951129553,0.1700051873922348
0.9981549815498155,0.49907749077490776,0.17000560462474823
0.9981549815498155,0.4993077988001846,0.17017316818237305
0.9981549815498155,0.4995383194829178,0.17062486708164215
0.9981549815498155,0.4997690531177829,0.17110919952392578
0.9981549815498155,0.5,0.17148861289024353
0.9981549815498155,0.5002311604253352,0.17173875868320465
0.9972324723247232,0.5,0.1718854457139969
0.996309963099631,0.4997686256362795,0.17258954048156738
0.996309963099631,0.5,0.17269276082515717
0.996309963099631,0.5002315886984715,0.1727629154920578
0.996309963099631,0.5004633920296571,0.1729699671268463
0.9944649446494465,0.5,0.1731734275817871
0.9935424354243543,0.4997679814385151,0.17478731274604797
0.9935424354243543,0.5,0.17480583488941193
0.9935424354243543,0.5002322340919647,0.17510521411895752
0.9935424354243543,0.5004646840148699,0.17588837444782257
0.9935424354243543,0.500697350069735,0.17611414194107056
0.9935424354243543,0.5009302325581395,0.1763031780719757
0.9935424354243543,0.5016301816488123,0.17642854154109955
0.9935424354243543,0.5018639328984157,0.17659521102905273
0.9935424354243543,0.5020979020979021,0.17710109055042267
0.9935424354243543,0.5025664955669622,0.17747949063777924
0.9935424354243543,0.5028011204481793,0.17759540677070618
0.9935424354243543,0.5030359645025689,0.17776000499725342
0.9935424354243543,0.5035063113604488,0.17789635062217712
0.9935424354243543,0.5037418147801683,0.17789742350578308
0.9935424354243543,0.5039775386055217,0.17844806611537933
0.9935424354243543,0.5042134831460674,0.17888399958610535
0.9935424354243543,0.5044496487119438,0.1792086809873581
0.9935424354243543,0.5046860356138707,0.17934803664684296
0.9935424354243543,0.5049226441631505,0.1795327067375183
0.9935424354243543,0.5051594746716698,0.17953726649284363
0.9935424354243543,0.5053965274519006,0.17954516410827637
0.992619926199262,0.5051643192488263,0.17971938848495483
0.992619926199262,0.5054015969938939,0.17984966933727264
0.992619926199262,0.5056390977443609,0.1799943596124649
0.992619926199262,0.5058768218147626,0.1803882122039795
0.992619926199262,0.5061147695202258,0.18044817447662354
0.992619926199262,0.5063529411764706,0.18094788491725922
0.992619926199262,0.5065913370998116,0.1813633292913437
0.992619926199262,0.5068299576071597,0.18229642510414124
0.992619926199262,0.5070688030160226,0.18275552988052368
0.992619926199262,0.5073078736445074,0.18283499777317047
0.992619926199262,0.5075471698113208,0.1835082471370697
0.9916974169741697,0.5073147711184521,0.18352147936820984
0.9916974169741697,0.5075542965061378,0.18354594707489014
0.9916974169741697,0.5077940481813887,0.1838936060667038
0.9916974169741697,0.5080340264650284,0.18476711213588715
0.9916974169741697,0.508274231678487,0.18486368656158447
0.9916974169741697,0.5092373282804358,0.18492956459522247
0.9916974169741697,0.509478672985782,0.1855202615261078
0.9916974169741697,0.5097202465623518,0.185727059841156
0.9916974169741697,0.5099620493358634,0.18576905131340027
0.9916974169741697,0.5102040816326531,0.185772106051445
0.9907749077490775,0.5116722248689852,0.18609826266765594
0.9907749077490775,0.5119161105815062,0.1861366331577301
0.9907749077490775,0.5124045801526718,0.18617595732212067
0.9907749077490775,0.5126491646778043,0.18646083772182465
0.9907749077490775,0.5128939828080229,0.18654435873031616
0.9907749077490775,0.5133843212237094,0.18678805232048035
0.9898523985239852,0.5131516021042564,0.18764573335647583
0.9898523985239852,0.5133971291866029,0.18808859586715698
0.9898523985239852,0.5136428913355673,0.18809503316879272
0.9898523985239852,0.5138888888888888,0.18822981417179108
0.9898523985239852,0.5141351221849545,0.1885221153497696
0.9898523985239852,0.5146282973621104,0.1886758804321289
0.9898523985239852,0.5148752399232246,0.18928873538970947
0.9898523985239852,0.5151224195871339,0.1894162893295288
0.9898523985239852,0.5153698366954851,0.18945293128490448
0.9898523985239852,0.5156174915905815,0.19000916182994843
0.9898523985239852,0.5158653846153847,0.19003205001354218
0.9898523985239852,0.5161135161135161,0.19024766981601715
0.9898523985239852,0.516610495907559,0.19024847447872162
0.9898523985239852,0.516859344894027,0.19029659032821655
0.9898523985239852,0.5171084337349398,0.19031548500061035
0.9898523985239852,0.5178571428571429,0.19031819701194763
0.9898523985239852,0.5181071945919845,0.19068966805934906
0.9898523985239852,0.5183574879227053,0.1909337043762207
0.9898523985239852,0.5188588007736944,0.1910047084093094
0.988929889298893,0.5186260280599904,0.19152414798736572
0.9880073800738007,0.5183930300096805,0.19154803454875946
0.9880073800738007,0.5186440677966102,0.1921524852514267
0.9880073800738007,0.5188953488372093,0.1922217458486557
0.9880073800738007,0.5193986420950534,0.19228939712047577
0.9880073800738007,0.519650655021834,0.1925470381975174
0.9880073800738007,0.5199029126213592,0.1929875612258911
0.9880073800738007,0.5201554152501214,0.1930377334356308
0.9880073800738007,0.5204081632653061,0.1933431327342987
0.9870848708487084,0.5201750121536218,0.19345663487911224
0.9861623616236163,0.5199416342412452,0.19357900321483612
0.9861623616236163,0.5201946472019465,0.193764328956604
0.9861623616236163,0.5204479065238559,0.19380122423171997
0.985239852398524,0.5202143205065758,0.19392330944538116
0.985239852398524,0.52046783625731,0.19425056874752045
0.9843173431734318,0.5202340321794247,0.1943024843931198
0.9833948339483395,0.52,0.19443295896053314
0.9833948339483395,0.5202537823328452,0.1950073093175888
0.9833948339483395,0.5205078125,0.19523939490318298
0.9833948339483395,0.5215264187866928,0.19529615342617035
0.9833948339483395,0.521781693587861,0.19544164836406708
0.9833948339483395,0.5222929936305732,0.19567452371120453
0.9833948339483395,0.5225490196078432,0.19572244584560394
0.9833948339483395,0.5228052967140755,0.19598770141601562
0.9833948339483395,0.5230618253189402,0.19615158438682556
0.9833948339483395,0.5233186057928326,0.1970096230506897
0.9833948339483395,0.5235756385068763,0.19715580344200134
0.9833948339483395,0.5238329238329238,0.197673499584198
