False_Positive_Rate,True_Positive_Rate,Threshold
0.0,0.0,inf
0.0009082652134423251,0.0,0.82565063
0.0018165304268846503,0.0,0.82353276
0.0018165304268846503,0.014760147601476014,0.8158675
0.0027247956403269754,0.014760147601476014,0.81401944
0.0027247956403269754,0.015682656826568265,0.8136935
0.0036330608537693005,0.015682656826568265,0.8120338
0.0036330608537693005,0.01937269372693727,0.8103921
0.004541326067211626,0.01937269372693727,0.81033593
0.004541326067211626,0.027675276752767528,0.80866843
0.005449591280653951,0.027675276752767528,0.8075086
0.005449591280653951,0.02859778597785978,0.8075075
0.006357856494096276,0.02859778597785978,0.8074661
0.006357856494096276,0.03874538745387454,0.8060005
0.007266121707538601,0.03874538745387454,0.805699
0.007266121707538601,0.043357933579335796,0.8049283
0.008174386920980926,0.043357933579335796,0.8049028
0.008174386920980926,0.04428044280442804,0.80486923
0.009082652134423252,0.04428044280442804,0.80481374
0.009082652134423252,0.05996309963099631,0.8010188
0.009990917347865577,0.05996309963099631,0.80098957
0.009990917347865577,0.06273062730627306,0.79974765
0.010899182561307902,0.06273062730627306,0.7996886
0.010899182561307902,0.06457564575645756,0.79942024
0.011807447774750226,0.06457564575645756,0.7991891
0.011807447774750226,0.07933579335793357,0.79687893
0.012715712988192553,0.07933579335793357,0.796808
0.012715712988192553,0.08025830258302583,0.7966414
0.013623978201634877,0.08025830258302583,0.79643863
0.013623978201634877,0.08579335793357934,0.79569733
0.014532243415077202,0.08579335793357934,0.79566324
0.014532243415077202,0.08856088560885608,0.79542977
0.015440508628519528,0.08856088560885608,0.7951787
0.015440508628519528,0.09040590405904059,0.7950946
0.01634877384196185,0.09040590405904059,0.79505664
0.01634877384196185,0.09225092250922509,0.79460174
0.01725703905540418,0.09225092250922509,0.79459435
0.01725703905540418,0.11992619926199262,0.78969467
0.018165304268846504,0.11992619926199262,0.7896688
0.018165304268846504,0.12084870848708487,0.7894963
0.018165304268846504,0.12269372693726938,0.78940296
0.018165304268846504,0.12361623616236163,0.78935564
0.01907356948228883,0.12361623616236163,0.78933275
0.01907356948228883,0.12453874538745388,0.7892883
0.019981834695731154,0.12453874538745388,0.7891294
0.019981834695731154,0.1282287822878229,0.78798854
0.02089009990917348,0.1282287822878229,0.7879801
0.02089009990917348,0.13007380073800737,0.7876815
0.023614895549500452,0.13007380073800737,0.78759396
0.023614895549500452,0.13191881918819187,0.78741986
0.025431425976385105,0.13191881918819187,0.7873743
0.025431425976385105,0.1411439114391144,0.7858959
0.02633969118982743,0.1411439114391144,0.785769
0.02633969118982743,0.16236162361623616,0.7838451
0.027247956403269755,0.16236162361623616,0.78318405
0.027247956403269755,0.16420664206642066,0.7829146
0.02815622161671208,0.16420664206642066,0.78278697
0.02815622161671208,0.16789667896678967,0.7822988
0.029064486830154404,0.16789667896678967,0.782261
0.029064486830154404,0.17712177121771217,0.7814066
0.02997275204359673,0.17712177121771217,0.7813846
0.02997275204359673,0.17804428044280443,0.78118575
0.030881017257039057,0.17804428044280443,0.7808753
0.030881017257039057,0.18357933579335795,0.78055304
0.03178928247048138,0.18357933579335795,0.78051907
0.03178928247048138,0.18542435424354242,0.78035563
0.0326975476839237,0.18542435424354242,0.7802837
0.0326975476839237,0.20387453874538744,0.7779414
0.03360581289736603,0.20387453874538744,0.7778042
0.03360581289736603,0.20571955719557194,0.77773833
0.03451407811080836,0.20571955719557194,0.77767384
0.03451407811080836,0.20848708487084872,0.7773533
0.03451407811080836,0.21033210332103322,0.7771219
0.03451407811080836,0.21678966789667897,0.7761177
0.035422343324250684,0.21678966789667897,0.7760596
0.035422343324250684,0.2177121771217712,0.775822
0.03633060853769301,0.2177121771217712,0.7756289
0.03633060853769301,0.22785977859778597,0.77416736
0.03723887375113533,0.22785977859778597,0.7738703
0.03723887375113533,0.24077490774907748,0.7723973
0.03814713896457766,0.24077490774907748,0.7722206
0.03814713896457766,0.24261992619926198,0.771981
0.03905540417801998,0.24261992619926198,0.77195084
0.03905540417801998,0.24907749077490776,0.7706318
0.03996366939146231,0.24907749077490776,0.77062297
0.03996366939146231,0.253690036900369,0.7703419
0.04087193460490463,0.253690036900369,0.770324
0.04087193460490463,0.2592250922509225,0.77007437
0.04178019981834696,0.2592250922509225,0.7699721
0.04178019981834696,0.26383763837638374,0.76971495
0.04268846503178928,0.26383763837638374,0.7696496
0.04268846503178928,0.26476014760147604,0.769629
0.043596730245231606,0.26476014760147604,0.7695932
0.043596730245231606,0.27121771217712176,0.76868224
0.04450499545867393,0.27121771217712176,0.76858443
0.04450499545867393,0.275830258302583,0.76812613
0.045413260672116255,0.275830258302583,0.76804006
0.045413260672116255,0.2822878228782288,0.7676765
0.04632152588555858,0.2822878228782288,0.76766634
0.04632152588555858,0.28413284132841327,0.7673965
