recall,precision
1.0,0.2808655440188465
1.0,0.2810371922472499
1.0,0.2813073494712925
1.0,0.2816272965879265
1.0,0.28189859006918294
1.0,0.2821209465381245
1.0,0.28214567446752564
1.0,0.2823436540654329
1.0,0.28256671348314605
1.0,0.2829392634262108
1.0,0.28326293558606125
1.0,0.28363732487443827
1.0,0.2837373292199207
1.0,0.28411297440423655
1.0,0.28431372549019607
1.0,0.2846153846153846
1.0,0.28464055177292424
1.0,0.28486725663716816
1.0,0.28504383246258747
1.0,0.2852206273258905
1.0,0.2853470437017995
1.0,0.2854988913525499
1.0,0.2855748757984386
1.0,0.2857269660926682
1.0,0.28613333333333335
1.0,0.28648985404058386
1.0,0.2865153538050734
1.0,0.2866684477691691
1.0,0.2867706013363029
1.0,0.28694954537350686
1.0,0.2869751270393153
1.0,0.2871287128712871
1.0,0.2871543264942016
1.0,0.28733374988842275
1.0,0.2875904583221656
1.0,0.28777042731986413
0.9996893445169307,0.28788692073716227
0.9996893445169307,0.28801575225991227
0.9996893445169307,0.28811890052824785
0.9996893445169307,0.28814469914040114
0.9996893445169307,0.28822212270488135
0.9996893445169307,0.28824793980652097
0.9996893445169307,0.28827376153363793
0.9996893445169307,0.2884029395949095
0.9996893445169307,0.28848050201703274
0.9996893445169307,0.288558106169297
0.9996893445169307,0.28863575208538883
0.9996893445169307,0.2886616433440976
0.9996893445169307,0.28879116934398275
0.9996893445169307,0.2888689407540395
0.9996893445169307,0.28889487386659485
0.9996893445169307,0.2889727011494253
0.9996893445169307,0.28902460930483204
0.9996893445169307,0.28907653611210926
0.9996893445169307,0.28920643479823854
0.9996893445169307,0.2892844300611291
0.9996893445169307,0.2893104378315203
0.9996893445169307,0.28936246740401045
0.9996893445169307,0.28941451569385734
0.9996893445169307,0.2895186684660369
0.9996893445169307,0.28957077296859535
0.9996893445169307,0.28964896489648967
0.9996893445169307,0.28977937865826203
0.9996893445169307,0.2898315770512474
0.9996893445169307,0.2899621553433051
0.9996893445169307,0.29014516274456764
0.9996893445169307,0.2901713255184851
0.9996893445169307,0.2901974930110921
0.9996893445169307,0.2904070029780706
0.9996893445169307,0.2905118714453372
0.9996893445169307,0.29061681567777475
0.9996893445169307,0.29064306358381503
0.9996893445169307,0.2906955736224029
0.9996893445169307,0.29072183575752103
0.9996893445169307,0.29082693176683233
0.9996893445169307,0.2910373519037714
0.9996893445169307,0.2911163379772028
0.9996893445169307,0.29114267619650774
0.9996893445169307,0.2912217194570136
0.9996893445169307,0.2913008056485924
0.9996893445169307,0.29143271146531424
0.9996893445169307,0.29153832215981157
0.9996893445169307,0.2915647367944188
0.9996893445169307,0.2916175804259175
0.9996893445169307,0.2919350449061054
0.9996893445169307,0.29201451905626136
0.9996893445169307,0.2922797456857402
0.9996893445169307,0.29230629484966847
0.9996893445169307,0.2925188619216435
0.9996893445169307,0.2925720520047277
0.9996893445169307,0.29267849022282855
0.9996893445169307,0.29273173837896843
0.9996893445169307,0.29281164695177436
0.9996893445169307,0.2929182596031313
0.9996893445169307,0.29299827005371937
0.9996893445169307,0.29302494991804773
0.9996893445169307,0.2930783242258652
0.9996893445169307,0.2931050186720102
0.9996893445169307,0.2933722308323457
0.9996893445169307,0.2934257317406766
0.9996893445169307,0.29358635161025454
0.9996893445169307,0.29366672750501915
0.9996893445169307,0.29374714742126884
0.9996893445169307,0.29390811946296463
0.9996893445169307,0.29393496529046403
0.9996893445169307,0.29401553220648696
0.9996893445169307,0.29414990859232176
0.9996893445169307,0.2941767986104763
0.9996893445169307,0.29428440786465476
0.9996893445169307,0.2943113224803366
0.9996893445169307,0.29433824201957376
0.9996893445169307,0.2943651664837175
0.9996893445169307,0.29439209587411946
0.9996893445169307,0.2945807396558037
0.9996893445169307,0.2947426268547353
0.9996893445169307,0.29490469208211145
0.9996893445169307,0.29495875343721356
0.9996893445169307,0.2949857915482629
0.9996893445169307,0.29503988264417347
0.9996893445169307,0.2952564455454629
0.9996893445169307,0.2955818866538073
0.9996893445169307,0.2957720588235294
0.9996893445169307,0.2958536361128988
0.9996893445169307,0.2958808385435822
0.9996893445169307,0.2959080459770115
0.9996893445169307,0.2961803957662218
0.9996893445169307,0.2963713391048075
0.9996893445169307,0.29656252879918904
0.9996893445169307,0.29664454277286134
0.9996893445169307,0.2967813335792677
0.9996893445169307,0.2968634686346863
0.9996893445169307,0.29689085709013746
0.9996893445169307,0.29702787520767954
0.9996893445169307,0.29705529400904646
0.9996893445169307,0.29721991318001295
0.9996893445169307,0.2973847149062009
0.9996893445169307,0.2974396894352528
0.9996893445169307,0.2974671843224256
0.9993786890338614,0.2976223517439171
0.9993786890338614,0.2976498889711325
0.9993786890338614,0.2977325312355391
0.9993786890338614,0.29776008885597927
0.9993786890338614,0.2977876515782653
0.9993786890338614,0.2978152194038141
0.9993786890338614,0.29784279233404315
0.9993786890338614,0.2978979535142143
0.9993786890338614,0.29800833719314496
0.9993786890338614,0.2980911786508525
0.9993786890338614,0.2981188027059587
0.9993786890338614,0.29817406617851516
0.9993786890338614,0.2982017055988135
0.9993786890338614,0.2982293501436915
0.9993786890338614,0.29825699981457443
0.9993786890338614,0.2984783818890332
0.9993786890338614,0.2985060777581887
0.9993786890338614,0.29853377876763176
0.9993786890338614,0.29858919621310565
0.9993786890338614,0.2987000928505107
0.9993786890338614,0.2987278298820689
0.9993786890338614,0.2987833194018761
0.9993786890338614,0.2988388295401765
0.9993786890338614,0.29889436030846417
0.9993786890338614,0.2989221334324475
0.9993786890338614,0.2989499117182418
0.9993786890338614,0.29903327756088494
0.9993786890338614,0.29906107650832014
0.9993786890338614,0.2990888806247676
0.9993786890338614,0.299116689911669
0.9993786890338614,0.2991445043704668
0.9993786890338614,0.2991723240026039
0.9993786890338614,0.29922797879267043
0.9993786890338614,0.29928365429342263
0.9993786890338614,0.29931149981391886
0.9993786890338614,0.2993393505164232
0.9993786890338614,0.2993672064023823
0.9993786890338614,0.2994229337304542
0.9993786890338614,0.2994508051754631
0.9993786890338614,0.29947868180971887
0.9993786890338614,0.2995065636346709
0.9993786890338614,0.29959024026820635
0.9993786890338614,0.2996460506706408
0.9993786890338614,0.2996739636702375
0.9993786890338614,0.2997577338799851
0.9993786890338614,0.2997856676917342
0.9993786890338614,0.29981360671015844
0.9993786890338614,0.29984155093671355
0.9993786890338614,0.2998974550200429
0.9993786890338614,0.2999254148797315
0.9993786890338614,0.3001212799701465
0.9993786890338614,0.3001492815823848
0.9993786890338614,0.30017728842026686
0.9993786890338614,0.30023331777881473
0.9993786890338614,0.3003174010455564
0.9993786890338614,0.30051377860812706
0.9993786890338614,0.3005418535127055
0.9993786890338614,0.30056993366345885
0.9993786890338614,0.3005980190618576
0.9993786890338614,0.30065420560747663
0.9993786890338614,0.3006823067576409
0.9993786890338614,0.300738524820043
0.9993786890338614,0.3007666417352281
0.9990680335507922,0.30084190832553787
