recall,precision
0.9972041006523765,0.2920305676855895
0.9972041006523765,0.2920571376580839
0.9972041006523765,0.29213687659264653
0.9972041006523765,0.292269871619776
0.9972041006523765,0.2922964851575305
0.9972041006523765,0.2923231035424825
0.9972041006523765,0.29240298779376933
0.9972041006523765,0.29242962558075974
0.9972041006523765,0.29245626822157433
0.9972041006523765,0.29248291571753987
0.9972041006523765,0.29250956806998357
0.9972041006523765,0.2925362252802333
0.9972041006523765,0.2928297755883963
0.9972041006523765,0.2928564911960588
0.9968934451693072,0.2927919708029197
0.9965827896862379,0.29272743863491196
0.9965827896862379,0.2928343222272935
0.9965827896862379,0.2928610553222567
0.9965827896862379,0.2928877932986396
0.9965827896862379,0.2929145361577794
0.9965827896862379,0.2930750959254522
0.9965827896862379,0.29310187300137047
0.9965827896862379,0.29312865497076024
0.9965827896862379,0.2931822335953208
0.9965827896862379,0.29320903025317613
0.9965827896862379,0.293235831809872
0.9962721342031687,0.29317122223237957
0.9962721342031687,0.2931980252331322
0.9962721342031687,0.293224833135229
0.9962721342031687,0.2932516459400146
0.9962721342031687,0.29327846364883403
0.9962721342031687,0.29330528626303276
0.9962721342031687,0.2933857835513677
0.9962721342031687,0.29341262580054894
0.9959614787200994,0.29345537757437073
0.9959614787200994,0.2936973250274826
0.9959614787200994,0.29372423270728354
0.9959614787200994,0.2938319127486023
0.9959614787200994,0.2939396717704227
0.9959614787200994,0.2939666238767651
0.9959614787200994,0.29399358092618066
0.9956508232370301,0.2939288334556126
0.9956508232370301,0.29395579198385763
0.9953401677539608,0.2938910291689598
0.9953401677539608,0.29391798917530504
0.9950295122708915,0.29385321100917433
0.9950295122708915,0.2939071389245733
0.9947188567878223,0.2938423419289713
0.9947188567878223,0.2938693098384728
0.994408201304753,0.2938854204921043
0.994408201304753,0.29391240473785696
0.994408201304753,0.29393939393939394
0.994408201304753,0.2939663880980806
0.994408201304753,0.2939933872152829
0.994408201304753,0.29407441433164905
0.994408201304753,0.2941014332965821
0.9940975458216837,0.29403657079849305
0.9940975458216837,0.29409061667126185
0.9940975458216837,0.29411764705882354
0.9940975458216837,0.2941446824156632
0.9940975458216837,0.2941987680426588
0.9940975458216837,0.29422581831555716
0.9940975458216837,0.2942528735632184
0.9940975458216837,0.2943069989883197
0.9940975458216837,0.294415309596099
0.9940975458216837,0.29452369995398064
0.9940975458216837,0.29471357524405967
0.9940975458216837,0.29474072027263515
0.9940975458216837,0.2950396459524249
0.9940975458216837,0.2950668510834486
0.9940975458216837,0.2950940612320177
0.9940975458216837,0.2951212763995204
0.9940975458216837,0.2951484965873455
0.9940975458216837,0.2952029520295203
0.9940975458216837,0.29523018728665007
0.9940975458216837,0.2952574275696623
0.9940975458216837,0.2952846728799483
0.9940975458216837,0.2953119232189
0.9940975458216837,0.29536643898836995
0.9937868903386144,0.29530139388904275
0.9937868903386144,0.29532865583456425
0.9937868903386144,0.29546504110095134
0.9934762348555451,0.2953999630519121
0.9934762348555451,0.2954272517321016
0.9934762348555451,0.29545454545454547
0.9934762348555451,0.2955091480317871
0.9934762348555451,0.29553645688938174
0.993165579372476,0.2954713493530499
0.993165579372476,0.2954986597652278
0.993165579372476,0.2955259752264744
0.993165579372476,0.2955532957381899
0.993165579372476,0.29558062130177515
0.993165579372476,0.2956352875901609
0.993165579372476,0.29566262831776563
0.993165579372476,0.2956899741028487
0.993165579372476,0.2958267789395762
0.993165579372476,0.2959089226212514
0.993165579372476,0.2959363139868555
0.993165579372476,0.296347793845013
0.9928549238894067,0.2962825623435617
0.9928549238894067,0.29650245848408946
0.9928549238894067,0.29652996845425866
0.9928549238894067,0.29655748352973926
0.9928549238894067,0.2965850037119525
0.9928549238894067,0.2966125290023202
0.9928549238894067,0.29664005940226473
0.9925442684063374,0.29657477025898077
0.9925442684063374,0.29660230226513185
0.9922336129232681,0.29653699749326895
0.9919229574401989,0.2964716805942433
0.9916123019571296,0.2964063515646764
0.9916123019571296,0.2964338781575037
0.9916123019571296,0.2964614098634717
0.9913016464740603,0.29639606167564553
0.990990990990991,0.2963582311408398
0.990990990990991,0.2964133060769374
0.990990990990991,0.29644085122200536
0.990990990990991,0.29660622966062294
0.990990990990991,0.29663381067509764
0.990990990990991,0.2966613968194922
0.990990990990991,0.2967994045403796
0.9906803355079217,0.2967339722713315
0.9906803355079217,0.29676158570630934
0.9906803355079217,0.2968168279970216
0.9906803355079217,0.29684445685562694
0.9906803355079217,0.2968720908583132
0.9906803355079217,0.2968997300065171
0.9906803355079217,0.296927374301676
0.9906803355079217,0.2969550237452277
0.9906803355079217,0.29698267833861053
0.9903696800248525,0.2969172021980069
0.9903696800248525,0.29694485842026824
0.9903696800248525,0.2969725197950629
0.9903696800248525,0.2970001863238308
0.9903696800248525,0.2970278580080127
0.9903696800248525,0.29705553484904956
0.9903696800248525,0.2972494172494172
0.9903696800248525,0.29730485871491186
0.9903696800248525,0.2973325872038799
0.9903696800248525,0.29769352880754507
0.9903696800248525,0.29772132984684346
0.9900590245417832,0.29765573923601385
0.9900590245417832,0.29768354193909957
0.9900590245417832,0.29787830638377416
0.9900590245417832,0.29790615068237053
0.9900590245417832,0.2979340001869683
0.9900590245417832,0.29796185489902766
0.9900590245417832,0.29798971482000935
0.9900590245417832,0.2980175799513746
0.9900590245417832,0.29804545029458523
0.9900590245417832,0.29807332585110363
0.9900590245417832,0.29810120662239264
0.9900590245417832,0.2981290926099158
0.9900590245417832,0.29815698381513706
0.9900590245417832,0.2984361831632175
0.9900590245417832,0.29846413185989884
0.9897483690587139,0.2984263769201948
0.9897483690587139,0.2984822934232715
0.9897483690587139,0.29851025953340204
0.9894377135756446,0.2984724955486833
0.9891270580925753,0.29840674789128396
0.9891270580925753,0.29843471740556754
0.9891270580925753,0.2984626921634796
0.9891270580925753,0.2985186574160885
0.9891270580925753,0.29863065090977303
0.9891270580925753,0.2987707610021582
0.9891270580925753,0.2987987987987988
0.9891270580925753,0.29891100262861436
0.9891270580925753,0.2989390667542954
0.9891270580925753,0.2989952108179172
0.9891270580925753,0.29936066190297106
0.9891270580925753,0.2993888105312647
0.9891270580925753,0.29967058823529413
0.9891270580925753,0.2996987951807229
0.9888164026095061,0.2996328720700367
0.9888164026095061,0.299745738770129
0.9888164026095061,0.2997739687323413
0.9888164026095061,0.2998022040124329
0.9888164026095061,0.29983044461190655
0.9888164026095061,0.2998869417750141
0.9885057471264368,0.2998209742768303
0.9881950916433675,0.2997549943460234
0.9878844361602982,0.29968900197907833
0.9878844361602982,0.2997454991045339
0.9878844361602982,0.2997737556561086
0.9878844361602982,0.2998020175355897
0.9878844361602982,0.3001415762151958
0.987573780677229,0.3001605136436597
0.987573780677229,0.300273920846321
0.987573780677229,0.3003022860381636
0.987573780677229,0.3003874137768119
0.987573780677229,0.3004158004158004
0.987573780677229,0.3004441924203761
0.987573780677229,0.30050099253237544
0.9872631251941597,0.3004348648137644
0.9872631251941597,0.300463269358041
0.9872631251941597,0.3004916792738275
0.9872631251941597,0.3005200945626478
0.9872631251941597,0.3005485152260261
0.9869524697110904,0.3004823607301617
0.9869524697110904,0.30051078320090807
0.9866418142280211,0.3004446126194305
0.9866418142280211,0.30058678780995646
0.9866418142280211,0.3006152389966872
0.9866418142280211,0.3006436955698599
0.9866418142280211,0.30067215753100446
0.9866418142280211,0.30078605928591723
0.9863311587449518,0.3007198333017617
0.9863311587449518,0.300862314033924
0.9863311587449518,0.30089082638362397
0.9863311587449518,0.3009193441379964
0.9863311587449518,0.3009478672985782
0.9863311587449518,0.30120481927710846
0.9860205032618826,0.3011385199240987
0.9860205032618826,0.3011956728031885
0.9860205032618826,0.30131004366812225
0.9860205032618826,0.3013386499572771
0.9860205032618826,0.3013958788339189
0.9857098477788133,0.301329534662868
0.9857098477788133,0.3013867781155015
0.9857098477788133,0.3014154079984801
0.9857098477788133,0.3014726840855107
0.9857098477788133,0.3015013302926644
0.9857098477788133,0.30152998194431246
0.9857098477788133,0.30155863904200725
0.9857098477788133,0.30158730158730157
0.985399192295744,0.3015209125475285
0.985399192295744,0.3016069221260816
0.985399192295744,0.30172167792257204
0.985399192295744,0.3017503805175038
0.985399192295744,0.30183652107717196
0.9850885368126747,0.30177007993909405
0.9850885368126747,0.301798800799467
0.9850885368126747,0.3018275271273558
0.9850885368126747,0.3018562589243218
0.9850885368126747,0.3018849961919269
0.9850885368126747,0.30194248714530564
0.9847778813296054,0.3018760118083992
0.9847778813296054,0.301933517477855
0.9847778813296054,0.3019622785292437
0.9847778813296054,0.30199104506049346
0.9844672258465362,0.30192454268292684
0.9844672258465362,0.30195331110052404
0.9841565703634669,0.301973119816986
0.9841565703634669,0.30208829979975205
0.9841565703634669,0.30211710852565327
0.9841565703634669,0.3021459227467811
0.9841565703634669,0.30231892356140855
0.9838459148803976,0.3022523382324871
0.9838459148803976,0.3022811873627947
0.9838459148803976,0.3023389021479714
0.9838459148803976,0.3027724665391969
0.9838459148803976,0.3028014150492399
0.9838459148803976,0.3028303690954293
0.9838459148803976,0.3030332025643479
0.9838459148803976,0.3030622009569378
0.9838459148803976,0.3030912048999904
0.9835352593973283,0.3030245022970903
0.983224603914259,0.30295778692447595
0.983224603914259,0.30298678920160826
0.983224603914259,0.30301579703207276
0.983224603914259,0.30304481041746456
0.983224603914259,0.3030738293593795
0.9829139484311898,0.30300708676498755
0.9829139484311898,0.3030361076525237
0.9829139484311898,0.3031232036788657
0.9829139484311898,0.30315224681421865
0.9829139484311898,0.3031812955155232
0.9829139484311898,0.3032103497843795
0.9826032929481205,0.3031435691010159
0.9826032929481205,0.30317262532349276
0.9826032929481205,0.30325982742090124
0.9826032929481205,0.3032889059353725
0.9822926374650512,0.30322209436133485
0.9822926374650512,0.30365888792855084
0.9819819819819819,0.3037086856264412
0.9819819819819819,0.3039423076923077
0.9819819819819819,0.3039715357245889
0.9819819819819819,0.30400076937872667
0.9819819819819819,0.30403000865634316
0.9819819819819819,0.30405925355906116
0.9819819819819819,0.3040885040885041
0.9819819819819819,0.3041470220340614
0.9819819819819819,0.30417628945342573
0.9819819819819819,0.3042055625060148
0.9819819819819819,0.30423484119345523
0.9816713264989128,0.3041678698623544
0.9816713264989128,0.3041971505583365
0.9816713264989128,0.3042264368922692
0.9816713264989128,0.30425572886578084
0.9813606710158435,0.30418873375060185
0.9813606710158435,0.3042473273620341
0.9813606710158435,0.3043352601156069
0.9813606710158435,0.3043645823297042
0.9813606710158435,0.30462873674059787
0.9813606710158435,0.3046581155366959
0.9813606710158435,0.3047168901321501
0.9813606710158435,0.3047462859347868
0.9813606710158435,0.30477568740955135
0.9813606710158435,0.305187904550285
0.9813606710158435,0.30521739130434783
0.9813606710158435,0.30539443155452434
0.9810500155327742,0.30532727448515906
0.9810500155327742,0.3053567975246567
0.9810500155327742,0.3053863262740547
0.9810500155327742,0.3054454009091788
0.9810500155327742,0.3055044984037922
0.9810500155327742,0.30553405572755415
0.9810500155327742,0.305593187536288
0.9810500155327742,0.30562276202458144
0.9810500155327742,0.3057707203718048
0.9807393600497049,0.3057923285548237
0.9807393600497049,0.30582195098324133
0.9807393600497049,0.3060294687863513
0.9807393600497049,0.3061778682959946
0.9807393600497049,0.30620756547041705
0.9807393600497049,0.3063264117989521
0.9807393600497049,0.30635613779718585
0.9807393600497049,0.3063858695652174
0.9807393600497049,0.30641560710472676
0.9807393600497049,0.3064453504173947
0.9807393600497049,0.3064750995049024
0.9807393600497049,0.30650485436893204
0.9807393600497049,0.30653461501116613
0.9807393600497049,0.306564381433288
0.9807393600497049,0.30662393162393164
0.9807393600497049,0.3066537153958232
0.9807393600497049,0.30671330030117555
0.9807393600497049,0.3067431014380101
0.9804287045666356,0.30667573608007
0.9804287045666356,0.30670553935860057
0.9804287045666356,0.30673534843036254
0.9804287045666356,0.3067949839603383
0.9804287045666356,0.30691432461343965
0.9801180490835664,0.30684691694222915
0.9801180490835664,0.30687676296080146
0.9798073936004971,0.30698851469729416
0.9798073936004971,0.3070183977416529
0.9794967381174278,0.3069509345794392
0.9794967381174278,0.30701071080817915
0.9794967381174278,0.30704060765410457
0.9794967381174278,0.30707051032333466
0.9794967381174278,0.30725004872344575
0.9791860826343585,0.30721247563352827
0.9791860826343585,0.3072424212886246
0.9791860826343585,0.30727237278221875
0.9791860826343585,0.3073322932917317
0.9791860826343585,0.30742221788744756
0.9791860826343585,0.3074522044479126
0.9791860826343585,0.30748219685884304
0.9791860826343585,0.3075121951219512
0.9791860826343585,0.30754219923895015
0.9788754271512892,0.30747462919594065
0.9788754271512892,0.30750463550307405
0.97856477166822,0.3074370486043334
0.97856477166822,0.3074670571010249
0.97856477166822,0.3077073361336329
0.9782541161851507,0.3078201368523949
0.9779434607020814,0.3077524684719914
0.9776328052190121,0.3076847868596011
0.9776328052190121,0.3077148723965972
0.9776328052190121,0.30789550924567066
0.9776328052190121,0.3079859072225484
0.9773221497359429,0.30794831636648395
0.9773221497359429,0.30797846304454235
0.9773221497359429,0.3080086156256119
0.9770114942528736,0.30794085968863216
0.9770114942528736,0.3079710144927536
0.9770114942528736,0.3080615143500833
0.9767008387698043,0.30799373040752354
0.9767008387698043,0.30802390516312333
0.9767008387698043,0.3080540858318636
0.9767008387698043,0.3080842724154826
0.9767008387698043,0.3081144649157193
0.9767008387698043,0.30814466333431345
0.9767008387698043,0.3081748676730053
0.976390183286735,0.3081372549019608
0.976390183286735,0.3081976858207492
0.976390183286735,0.3082279101696577
0.976390183286735,0.3083186187953698
0.976390183286735,0.3085001963093836
0.9760795278036657,0.30846259571961515
0.9760795278036657,0.308492881688758
0.9760795278036657,0.30858377528972697
0.9760795278036657,0.30861408506040666
0.9760795278036657,0.30864440078585464
0.9760795278036657,0.3086747224678259
0.9760795278036657,0.30870505010807625
0.9757688723205965,0.30863712292424095
0.9757688723205965,0.3087584783249779
0.9754582168375272,0.3086905230043256
0.9751475613544579,0.308622554321109
0.9751475613544579,0.3086529006882989
0.9751475613544579,0.3087439756073571
0.9751475613544579,0.30886549247269507
0.9751475613544579,0.30889588663648887
0.9748369058713886,0.30882787127251254
0.9748369058713886,0.3088582677165354
0.9748369058713886,0.3088886701446993
0.9748369058713886,0.30897991335171326
0.9748369058713886,0.3091625615763547
0.9748369058713886,0.3092234923137564
0.9745262503883193,0.30915541539371244
0.9745262503883193,0.30921636274026615
0.9745262503883193,0.3093688362919132
0.9745262503883193,0.30946039262109104
0.9745262503883193,0.30949092344119966
0.9745262503883193,0.30952146028613714
0.9745262503883193,0.309552003157687
0.9745262503883193,0.30958255205763346
0.9742155949052501,0.30951440979076195
0.9742155949052501,0.30954496101075907
0.9742155949052501,0.30960608154803043
0.9742155949052501,0.30963665086887837
0.9742155949052501,0.3096672262269181
0.9742155949052501,0.3096978076239384
0.9742155949052501,0.3097283950617284
0.9742155949052501,0.30975898854207823
0.9742155949052501,0.30978958806677864
0.9739049394221808,0.3097213989330172
0.9739049394221808,0.3098132226504595
0.9739049394221808,0.3099051008303677
0.9739049394221808,0.30993573900148297
0.9735942839391115,0.3098675103816492
0.9735942839391115,0.30992879746835444
0.9732836284560422,0.30986054791810896
0.9732836284560422,0.30989119683481703
0.9732836284560422,0.31004453240969815
0.972972972972973,0.30997624703087884
0.9726623174899037,0.30990794813421757
0.9726623174899037,0.30996930996931
0.9726623174899037,0.31006139829669244
0.9726623174899037,0.3100921065663068
0.9726623174899037,0.31018426788191006
0.9726623174899037,0.3102457391993658
0.9726623174899037,0.3103072348860258
0.9726623174899037,0.3103379918723362
0.9726623174899037,0.31036875495638383
0.9726623174899037,0.3103995241399822
0.9726623174899037,0.31046108081308876
0.9726623174899037,0.3104918683062277
0.9726623174899037,0.3105226619061787
0.9726623174899037,0.310553461614759
0.9726623174899037,0.3105842674337863
0.9726623174899037,0.31061507936507937
0.9726623174899037,0.3107383882493053
0.9723516620068344,0.31066997518610423
0.9723516620068344,0.31070081397657334
0.9723516620068344,0.310885975367501
0.9723516620068344,0.31094774488376714
0.9723516620068344,0.31097863884749133
0.9720410065237651,0.3109101748807631
0.9717303510406958,0.31105807478122516
0.9717303510406958,0.31115090022878744
0.9717303510406958,0.3112437810945274
0.9717303510406958,0.3112747537068365
0.9714196955576266,0.3112062101910828
0.9714196955576266,0.31123718522942173
0.9711090400745573,0.3111686243280908
0.9711090400745573,0.3111996017919363
0.9711090400745573,0.3112305854241338
0.9711090400745573,0.3112615752265259
0.9711090400745573,0.311292571200956
0.9711090400745573,0.311323573349268
0.9711090400745573,0.31138559617491784
0.9711090400745573,0.3114166168559474
0.9711090400745573,0.3114476437182425
0.970798384591488,0.3113790354722997
0.9704877291084187,0.311310413552566
0.9704877291084187,0.3113414391070361
0.9701770736253494,0.3112727997607894
0.9698664181422803,0.31120414673046254
0.9698664181422803,0.31123517096999304
0.9698664181422803,0.31139038499900257
0.9698664181422803,0.31157684630738525
0.969555762659211,0.3115081345443657
0.969555762659211,0.3115392293871032
0.9692451071761417,0.3114705001497454
0.9692451071761417,0.3116883116883117
0.9692451071761417,0.31178175277305886
0.9692451071761417,0.3118129122526484
0.9692451071761417,0.31196880311968805
0.9692451071761417,0.312
0.9692451071761417,0.312031203120312
0.9692451071761417,0.3120624124824965
0.9692451071761417,0.31209362808842656
0.9692451071761417,0.3122497998398719
0.9692451071761417,0.3122810529476529
0.9692451071761417,0.3123123123123123
0.9692451071761417,0.3123435779357293
0.9692451071761417,0.31237484981978375
0.9692451071761417,0.31240612796635625
0.9692451071761417,0.31246870305458185
0.9692451071761417,0.3125
0.9689344516930724,0.31243113292597413
0.9689344516930724,0.3124624323782809
0.9689344516930724,0.31249373810239456
0.9689344516930724,0.3125250501002004
0.9689344516930724,0.3125563683735845
0.9689344516930724,0.3125876929244338
0.968623796210003,0.3126754913758524
0.968623796210003,0.31270684986460734
0.968623796210003,0.31320944249121047
0.968623796210003,0.3134928614518399
0.9683131407269339,0.3134238310708899
0.9683131407269339,0.31345534995977475
0.9683131407269339,0.31361303954120134
0.9683131407269339,0.31373930548565676
0.9683131407269339,0.31377088785987517
0.9680024852438646,0.3137018020738951
0.9680024852438646,0.31373338703181636
0.9680024852438646,0.3137649783506193
0.9676918297607953,0.31369587109768376
0.9676918297607953,0.3137274650015107
0.967381174277726,0.3136583400483481
0.967381174277726,0.31368993653671806
0.967381174277726,0.31372153939149705
0.967381174277726,0.31375314861460957
0.967381174277726,0.3137847642079806
0.967381174277726,0.313848014513203
0.9670705187946568,0.3137788529382119
0.9670705187946568,0.3138104838709677
0.9670705187946568,0.31384212118157073
0.9670705187946568,0.31387376487195
0.9667598633115875,0.31380457799737826
0.9667598633115875,0.3138362242839855
0.9667598633115875,0.3139628732849072
0.9667598633115875,0.31402623612512615
0.9664492078285182,0.3139570087798971
0.9661385523454489,0.31388776746063785
0.9661385523454489,0.31398283695103485
0.9661385523454489,0.31417314880290936
0.9658278968623796,0.31410385936552837
0.9658278968623796,0.3141355966454481
0.9655172413793104,0.3140662894098626
0.9655172413793104,0.3141615283533812
0.9652065858962411,0.31409219571370806
0.9652065858962411,0.3141239510666262
0.9652065858962411,0.31415571284125376
0.9652065858962411,0.3142192556634304
0.9652065858962411,0.31425103671487814
0.9652065858962411,0.3142828241958325
0.9648959304131718,0.31421345472938794
0.9645852749301025,0.3141440712262242
0.9645852749301025,0.3141758575331377
0.9645852749301025,0.3142394494484364
0.9645852749301025,0.3142712550607287
0.9645852749301025,0.3143985419198056
0.9645852749301025,0.31446222402268587
0.9645852749301025,0.3145259319286872
0.9645852749301025,0.31474911302584896
0.9642746194470332,0.3148073022312373
0.963963963963964,0.31473780302261894
0.963963963963964,0.3148336038961039
0.963963963963964,0.31492946310768294
0.963963963963964,0.3149614291514413
0.963963963963964,0.3150253807106599
0.9636533084808947,0.3149558330795005
0.9633426529978254,0.3148862713241267
0.9633426529978254,0.3149502335974
0.9633426529978254,0.3149822244794312
0.9630319975147561,0.31491263713937423
0.9627213420316869,0.31484303565985977
0.9627213420316869,0.3149390243902439
0.9624106865486176,0.31486939729647323
